# crystalStructureFactors.exe v.1.0
 element          g        T (K)      V (V)         Re(U_g)         Im(U_g)            xi_g
      FE  13   5   0     300.000  200000.000      0.05359692      0.00126027   80400.32206510
      FE  15   5   0     300.000  200000.000      0.02493588     -0.00216665  172210.50736029
      FE  17   5   0     300.000  200000.000      0.01093606     -0.00263367  383190.34491019
      FE  19   5   0     300.000  200000.000      0.00441937     -0.00206822  883390.34479324
      FE  10   6   0     300.000  200000.000      0.13211903      0.01421886   32437.81572839
      FE  12   6   0     300.000  200000.000      0.06572861      0.00311381   65505.29057401
      FE  14   6   0     300.000  200000.000      0.03167661     -0.00155438  135911.64904182
      FE  16   6   0     300.000  200000.000      0.01447153     -0.00266313  292934.97243022
      FE  18   6   0     300.000  200000.000      0.00612254     -0.00230977  658705.64213671
      FE   9   7   0     300.000  200000.000      0.14657443      0.01664965   29219.68022043
      FE  11   7   0     300.000  200000.000      0.07638923      0.00483022   56314.33690868
      FE  13   7   0     300.000  200000.000      0.03830062     -0.00080958  112516.12810634
      FE  15   7   0     300.000  200000.000      0.01823790     -0.00256709  234035.95943689
      FE  17   7   0     300.000  200000.000      0.00807448     -0.00249208  510087.78288805
      FE   8   8   0     300.000  200000.000      0.15181920      0.01752585   28204.36212832
      FE  10   8   0     300.000  200000.000      0.08377356      0.00604907   51319.37924851
      FE  12   8   0     300.000  200000.000      0.04397640     -0.00008836   98016.02040830
      FE  14   8   0     300.000  200000.000      0.02187278     -0.00238056  195909.96679993
      FE  16   8   0     300.000  200000.000      0.01013551     -0.00260645  411876.19904148
      FE  18   8   0     300.000  200000.000      0.00431008     -0.00204927  903183.21119404
      FE   9   9   0     300.000  200000.000      0.08642290      0.00649054   49735.60655269
      FE  11   9   0     300.000  200000.000      0.04783525      0.00043612   90105.55224829
      FE  13   9   0     300.000  200000.000      0.02493588     -0.00216665  172210.50736029
      FE  15   9   0     300.000  200000.000      0.01210544     -0.00265870  347782.10135974
      FE  17   9   0     300.000  200000.000      0.00540049     -0.00221860  738278.23854698
      FE  10  10   0     300.000  200000.000      0.04920614      0.00062809   87591.70068575
      FE  12  10   0     300.000  200000.000      0.02699201     -0.00199861  159255.72183370
      FE  14  10   0     300.000  200000.000      0.01375039     -0.00266777  307736.43837347
      FE  16  10   0     300.000  200000.000      0.00643801     -0.00234515  629086.62686564
      FE  11  11   0     300.000  200000.000      0.02771744     -0.00193513  155134.57667079
      FE  13  11   0     300.000  200000.000      0.01484668     -0.00265882  285780.94548028
      FE  15  11   0     300.000  200000.000      0.00730062     -0.00242973  560205.53178279
      FE  12  12   0     300.000  200000.000      0.01523195     -0.00265307  278786.87890457
      FE  14  12   0     300.000  200000.000      0.00787353     -0.00247702  522220.98102660
      FE  16  12   0     300.000  200000.000      0.00370912     -0.00193580 1030238.97310162
      FE  13  13   0     300.000  200000.000      0.00807448     -0.00249208  510087.78288805
      FE  15  13   0     300.000  200000.000      0.00399826     -0.00199244  964899.36731529
      FE  14  14   0     300.000  200000.000      0.00409960     -0.00201137  943932.15743048
      FE  10   1   1     300.000  200000.000      0.24642967      0.03263106   17340.04409431
      FE  12   1   1     300.000  200000.000      0.11170071      0.01075902   38411.06574822
      FE  14   1   1     300.000  200000.000      0.05062215      0.00082920   85137.07735778
      FE  16   1   1     300.000  200000.000      0.02245166     -0.00234377  190948.16730671
      FE  18   1   1     300.000  200000.000      0.00939478     -0.00257317  442510.14342317
      FE  11   2   1     300.000  200000.000      0.15729595      0.01843708   27216.79858221
      FE  13   2   1     300.000  200000.000      0.07189588      0.00409932   59856.15018890
      FE  15   2   1     300.000  200000.000      0.03254030     -0.00146431  132329.52049698
      FE  17   2   1     300.000  200000.000      0.01410619     -0.00266610  300252.32849259
      FE  19   2   1     300.000  200000.000      0.00567838     -0.00225545  705475.94653756
      FE  10   3   1     300.000  200000.000      0.21110357      0.02715524   20251.55251370
      FE  12   3   1     300.000  200000.000      0.09808234      0.00845080   43784.53224239
      FE  14   3   1     300.000  200000.000      0.04522199      0.00007822   95316.32495687
      FE  16   3   1     300.000  200000.000      0.02022920     -0.00247486  211501.24516886
      FE  18   3   1     300.000  200000.000      0.00849217     -0.00252098  486585.63293405
      FE  11   4   1     300.000  200000.000      0.12769232      0.01347063   33569.86460378
      FE  13   4   1     300.000  200000.000      0.06017414      0.00224867   71582.14558613
      FE  15   4   1     300.000  200000.000      0.02771744     -0.00193513  155134.57667079
      FE  17   4   1     300.000  200000.000      0.01210544     -0.00265870  347782.10135974
      FE  19   4   1     300.000  200000.000      0.00488517     -0.00214381  807967.14646299
      FE  10   5   1     300.000  200000.000      0.15729595      0.01843708   27216.79858221
      FE  12   5   1     300.000  200000.000      0.07638923      0.00483022   56314.33690868
      FE  14   5   1     300.000  200000.000      0.03626377     -0.00105107  118812.56118093
      FE  16   5   1     300.000  200000.000      0.01645137     -0.00262663  258731.58833366
      FE  18   5   1     300.000  200000.000      0.00694234     -0.00239666  586897.39735264
      FE   9   6   1     300.000  200000.000      0.18177990      0.02245918   23533.25771396
      FE  11   6   1     300.000  200000.000      0.09203026      0.00743034   46684.85786605
      FE  13   6   1     300.000  200000.000      0.04522199      0.00007822   95316.32495687
      FE  15   6   1     300.000  200000.000      0.02130973     -0.00241460  200987.69044347
      FE  17   6   1     300.000  200000.000      0.00939478     -0.00257317  442510.14342317
      FE  19   6   1     300.000  200000.000      0.00380309     -0.00195464 1008047.17731748
      FE   8   7   1     300.000  200000.000      0.19577065      0.02471671   21844.19372075
      FE  10   7   1     300.000  200000.000      0.10462290      0.00955813   41028.53504148
      FE  12   7   1     300.000  200000.000      0.05359692      0.00126027   80400.32206510
      FE  14   7   1     300.000  200000.000      0.02628705     -0.00205826  163473.95728916
      FE  16   7   1     300.000  200000.000      0.01210544     -0.00265870  347782.10135974
      FE  18   7   1     300.000  200000.000      0.00513632     -0.00218135  772427.65414397
      FE   9   8   1     300.000  200000.000      0.11170071      0.01075902   38411.06574822
      FE  11   8   1     300.000  200000.000      0.06017414      0.00224867   71582.14558613
      FE  13   8   1     300.000  200000.000      0.03083796     -0.00163956  139578.64828954
      FE  15   8   1     300.000  200000.000      0.01484668     -0.00265882  285780.94548028
      FE  17   8   1     300.000  200000.000      0.00660186     -0.00236255  614730.04160729
      FE  10   9   1     300.000  200000.000      0.06381286      0.00281272   67481.99996089
      FE  12   9   1     300.000  200000.000      0.03434640     -0.00126871  125412.36411085
      FE  14   9   1     300.000  200000.000      0.01732055     -0.00260059  246101.93106700
      FE  16   9   1     300.000  200000.000      0.00807448     -0.00249208  510087.78288805
      FE  11  10   1     300.000  200000.000      0.03626377     -0.00105107  118812.56118093
      FE  13  10   1     300.000  200000.000      0.01920639     -0.00252542  222510.00483220
      FE  15  10   1     300.000  200000.000      0.00939478     -0.00257317  442510.14342317
      FE  17  10   1     300.000  200000.000      0.00420351     -0.00203031  923361.96267644
      FE  12  11   1     300.000  200000.000      0.02022920     -0.00247486  211501.24516886
      FE  14  11   1     300.000  200000.000      0.01039547     -0.00261625  402103.35667486
      FE  16  11   1     300.000  200000.000      0.00488517     -0.00214381  807967.14646299
      FE  13  12   1     300.000  200000.000      0.01093606     -0.00263367  383190.34491019
      FE  15  12   1     300.000  200000.000      0.00540049     -0.00221860  738278.23854698
      FE  14  13   1     300.000  200000.000      0.00567838     -0.00225545  705475.94653756
      FE  10   2   2     300.000  200000.000      0.21932055      0.02844662   19490.16909150
      FE  12   2   2     300.000  200000.000      0.10128864      0.00899320   42388.86179061
      FE  14   2   2     300.000  200000.000      0.04650775      0.00025294   92679.97013767
      FE  16   2   2     300.000  200000.000      0.02076202     -0.00244599  206183.90947673
      FE  18   2   2     300.000  200000.000      0.00870920     -0.00253477  475207.44764009
      FE  11   3   2     300.000  200000.000      0.13673500      0.01499735   31335.83012945
      FE  13   3   2     300.000  200000.000      0.06381286      0.00281272   67481.99996089
      FE  15   3   2     300.000  200000.000      0.02923246     -0.00179602  147175.01896497
      FE  17   3   2     300.000  200000.000      0.01273761     -0.00266559  331224.38170218
      FE  19   3   2     300.000  200000.000      0.00513632     -0.00218135  772427.65414397
      FE  10   4   2     300.000  200000.000      0.17524471      0.02139428   24415.19500354
      FE  12   4   2     300.000  200000.000      0.08377356      0.00604907   51319.37924851
      FE  14   4   2     300.000  200000.000      0.03936663     -0.00067928  109477.47412615
      FE  16   4   2     300.000  200000.000      0.01777303     -0.00258481  239999.98383801
      FE  18   4   2     300.000  200000.000      0.00748673     -0.00244582  547275.08813261
      FE   9   5   2     300.000  200000.000      0.21110357      0.02715524   20251.55251370
      FE  11   5   2     300.000  200000.000      0.10462290      0.00955813   41028.53504148
      FE  13   5   2     300.000  200000.000      0.05062215      0.00082920   85137.07735778
      FE  15   5   2     300.000  200000.000      0.02365896     -0.00226146  181362.30279640
      FE  17   5   2     300.000  200000.000      0.01039547     -0.00261625  402103.35667486
      FE  19   5   2     300.000  200000.000      0.00420351     -0.00203031  923361.96267644
      FE   8   6   2     300.000  200000.000      0.23696056      0.03118262   18034.88553333
      FE  10   6   2     300.000  200000.000      0.12344564      0.01275157   34732.58501540
      FE  12   6   2     300.000  200000.000      0.06196226      0.00252450   69507.26101214
      FE  14   6   2     300.000  200000.000      0.03002352     -0.00172004  143332.44774733
      FE  16   6   2     300.000  200000.000      0.01375039     -0.00266777  307736.43837347
      FE  18   6   2     300.000  200000.000      0.00582270     -0.00227370  689566.68369445
      FE   7   7   2     300.000  200000.000      0.24642967      0.03263106   17340.04409431
      FE   9   7   2     300.000  200000.000      0.13673500      0.01499735   31335.83012945
      FE  11   7   2     300.000  200000.000      0.07189588      0.00409932   59856.15018890
      FE  13   7   2     300.000  200000.000      0.03626377     -0.00105107  118812.56118093
      FE  15   7   2     300.000  200000.000      0.01732055     -0.00260059  246101.93106700
      FE  17   7   2     300.000  200000.000      0.00767766     -0.00246159  534615.16848335
      FE   8   8   2     300.000  200000.000      0.14155001      0.01580722   30263.31256452
      FE  10   8   2     300.000  200000.000      0.07876091      0.00521956   54607.88039496
      FE  12   8   2     300.000  200000.000      0.04159977     -0.00039832  103611.21705467
      FE  14   8   2     300.000  200000.000      0.02076202     -0.00244599  206183.90947673
      FE  16   8   2     300.000  200000.000      0.00963534     -0.00258488  432075.35040113
      FE  18   8   2     300.000  200000.000      0.00409960     -0.00201137  943932.15743048
      FE   9   9   2     300.000  200000.000      0.08122099      0.00562563   52943.18617799
      FE  11   9   2     300.000  200000.000      0.04522199      0.00007822   95316.32495687
      FE  13   9   2     300.000  200000.000      0.02365896     -0.00226146  181362.30279640
      FE  15   9   2     300.000  200000.000      0.01150551     -0.00264794  365093.82541245
      FE  17   9   2     300.000  200000.000      0.00513632     -0.00218135  772427.65414396
      FE  10  10   2     300.000  200000.000      0.04650775      0.00025294   92679.97013767
      FE  12  10   2     300.000  200000.000      0.02560188     -0.00211422  167791.47371081
      FE  14  10   2     300.000  200000.000      0.01306636     -0.00266745  323218.89948456
      FE  16  10   2     300.000  200000.000      0.00612254     -0.00230977  658705.64213671
      FE  11  11   2     300.000  200000.000      0.02628705     -0.00205826  163473.95728916
      FE  13  11   2     300.000  200000.000      0.01410619     -0.00266610  300252.32849259
      FE  15  11   2     300.000  200000.000      0.00694234     -0.00239666  586897.39735264
      FE  12  12   2     300.000  200000.000      0.01447153     -0.00266313  292934.97243022
      FE  14  12   2     300.000  200000.000      0.00748673     -0.00244582  547275.08813261
      FE  13  13   2     300.000  200000.000      0.00767766     -0.00246159  534615.16848336
      FE  15  13   2     300.000  200000.000      0.00380309     -0.00195464 1008047.17731748
      FE  14  14   2     300.000  200000.000      0.00389945     -0.00197353  986269.17603497
      FE  10   3   3     300.000  200000.000      0.18177990      0.02245918   23533.25771396
      FE  12   3   3     300.000  200000.000      0.08642290      0.00649054   49735.60655269
      FE  14   3   3     300.000  200000.000      0.04046592     -0.00054229  106509.69646557
      FE  16   3   3     300.000  200000.000      0.01823790     -0.00256709  234035.95943689
      FE  18   3   3     300.000  200000.000      0.00767766     -0.00246159  534615.16848336
      FE   9   4   3     300.000  200000.000      0.22793211      0.02978845   18751.43775079
      FE  11   4   3     300.000  200000.000      0.11170071      0.01075902   38411.06574822
      FE  13   4   3     300.000  200000.000      0.05359692      0.00126027   80400.32206510
      FE  15   4   3     300.000  200000.000      0.02493588     -0.00216665  172210.50736029
      FE  17   4   3     300.000  200000.000      0.01093606     -0.00263367  383190.34491019
      FE  19   4   3     300.000  200000.000      0.00441937     -0.00206822  883390.34479324
      FE  10   5   3     300.000  200000.000      0.13673500      0.01499735   31335.83012945
      FE  12   5   3     300.000  200000.000      0.06771235      0.00342826   63576.08765201
      FE  14   5   3     300.000  200000.000      0.03254030     -0.00146431  132329.52049698
      FE  16   5   3     300.000  200000.000      0.01484668     -0.00265882  285780.94548028
      FE  18   5   3     300.000  200000.000      0.00627827     -0.00232755  643743.45863472
      FE   9   6   3     300.000  200000.000      0.15729595      0.01843708   27216.79858221
      FE  11   6   3     300.000  200000.000      0.08122099      0.00562563   52943.18617799
      FE  13   6   3     300.000  200000.000      0.04046592     -0.00054229  106509.69646557
      FE  15   6   3     300.000  200000.000      0.01920639     -0.00252542  222510.00483220
      FE  17   6   3     300.000  200000.000      0.00849217     -0.00252098  486585.63293405
      FE   8   7   3     300.000  200000.000      0.16899528      0.02036992   25322.74915705
      FE  10   7   3     300.000  200000.000      0.09203026      0.00743034   46684.85786605
      FE  12   7   3     300.000  200000.000      0.04783525      0.00043612   90105.55224829
      FE  14   7   3     300.000  200000.000      0.02365896     -0.00226146  181362.30279640
      FE  16   7   3     300.000  200000.000      0.01093606     -0.00263367  383190.34491019
      FE  18   7   3     300.000  200000.000      0.00464640     -0.00210608  844940.11374964
      FE   9   8   3     300.000  200000.000      0.09808234      0.00845080   43784.53224239
      FE  11   8   3     300.000  200000.000      0.05359692      0.00126027   80400.32206510
      FE  13   8   3     300.000  200000.000      0.02771744     -0.00193513  155134.57667079
      FE  15   8   3     300.000  200000.000      0.01340387     -0.00266820  315390.78295697
      FE  17   8   3     300.000  200000.000      0.00597072     -0.00229181  673978.32255868
      FE  10   9   3     300.000  200000.000      0.05677516      0.00173235   75885.20953716
      FE  12   9   3     300.000  200000.000      0.03083796     -0.00163956  139578.64828954
      FE  14   9   3     300.000  200000.000      0.01562761     -0.00264584  271949.45969320
      FE  16   9   3     300.000  200000.000      0.00730062     -0.00242973  560205.53178279
      FE  11  10   3     300.000  200000.000      0.03254030     -0.00146431  132329.52049698
      FE  13  10   3     300.000  200000.000      0.01732055     -0.00260059  246101.93106700
      FE  15  10   3     300.000  200000.000      0.00849217     -0.00252098  486585.63293405
      FE  17  10   3     300.000  200000.000      0.00380309     -0.00195464 1008047.17731748
      FE  12  11   3     300.000  200000.000      0.01823790     -0.00256709  234035.95943689
      FE  14  11   3     300.000  200000.000      0.00939478     -0.00257317  442510.14342316
      FE  16  11   3     300.000  200000.000      0.00441937     -0.00206822  883390.34479324
      FE  13  12   3     300.000  200000.000      0.00988219     -0.00259598  421865.45882059
      FE  15  12   3     300.000  200000.000      0.00488517     -0.00214381  807967.14646299
      FE  14  13   3     300.000  200000.000      0.00513632     -0.00218135  772427.65414396
      FE  10   4   4     300.000  200000.000      0.14155001      0.01580722   30263.31256452
      FE  12   4   4     300.000  200000.000      0.06976706      0.00375659   61693.37206937
      FE  14   4   4     300.000  200000.000      0.03342993     -0.00136916  128830.37459234
      FE  16   4   4     300.000  200000.000      0.01523195     -0.00265307  278786.87890457
      FE  18   4   4     300.000  200000.000      0.00643801     -0.00234515  629086.62686564
      FE   9   5   4     300.000  200000.000      0.16899528      0.02036992   25322.74915705
      FE  11   5   4     300.000  200000.000      0.08642290      0.00649054   49735.60655269
      FE  13   5   4     300.000  200000.000      0.04276947     -0.00024711  100780.49388363
      FE  15   5   4     300.000  200000.000      0.02022920     -0.00247486  211501.24516886
      FE  17   5   4     300.000  200000.000      0.00893187     -0.00254809  464071.78618227
      FE   8   6   4     300.000  200000.000      0.18861639      0.02356614   22676.42532071
      FE  10   6   4     300.000  200000.000      0.10128864      0.00899320   42388.86179061
      FE  12   6   4     300.000  200000.000      0.05208511      0.00103981   82740.37609520
      FE  14   6   4     300.000  200000.000      0.02560188     -0.00211422  167791.47371081
      FE  16   6   4     300.000  200000.000      0.01180156     -0.00265378  356341.80965884
      FE  18   6   4     300.000  200000.000      0.00500916     -0.00216261  790020.93812500
      FE   7   7   4     300.000  200000.000      0.19577065      0.02471671   21844.19372075
      FE   9   7   4     300.000  200000.000      0.11170071      0.01075902   38411.06574822
      FE  11   7   4     300.000  200000.000      0.06017414      0.00224867   71582.14558613
      FE  13   7   4     300.000  200000.000      0.03083796     -0.00163956  139578.64828954
      FE  15   7   4     300.000  200000.000      0.01484668     -0.00265882  285780.94548028
      FE  17   7   4     300.000  200000.000      0.00660186     -0.00236255  614730.04160729
      FE   8   8   4     300.000  200000.000      0.11545787      0.01139676   37152.54212036
      FE  10   8   4     300.000  200000.000      0.06572861      0.00311381   65505.29057401
      FE  12   8   4     300.000  200000.000      0.03529068     -0.00116275  122073.68208171
      FE  14   8   4     300.000  200000.000      0.01777303     -0.00258481  239999.98383801
      FE  16   8   4     300.000  200000.000      0.00828065     -0.00250674  498210.88100258
      FE   9   9   4     300.000  200000.000      0.06771235      0.00342826   63576.08765201
      FE  11   9   4     300.000  200000.000      0.03830062     -0.00080958  112516.12810634
      FE  13   9   4     300.000  200000.000      0.02022920     -0.00247486  211501.24516886
      FE  15   9   4     300.000  200000.000      0.00988219     -0.00259598  421865.45882059
      FE  17   9   4     300.000  200000.000      0.00441937     -0.00206822  883390.34479325
      FE  10  10   4     300.000  200000.000      0.03936663     -0.00067928  109477.47412615
      FE  12  10   4     300.000  200000.000      0.02187278     -0.00238056  195909.96679993
      FE  14  10   4     300.000  200000.000      0.01121708     -0.00264122  374042.02586938
      FE  16  10   4     300.000  200000.000      0.00526674     -0.00220002  755181.88238446
      FE  11  11   4     300.000  200000.000      0.02245166     -0.00234377  190948.16730671
      FE  13  11   4     300.000  200000.000      0.01210544     -0.00265870  347782.10135974
      FE  15  11   4     300.000  200000.000      0.00597072     -0.00229181  673978.32255868
      FE  12  12   4     300.000  200000.000      0.01241739     -0.00266265  339410.87997379
      FE  14  12   4     300.000  200000.000      0.00643801     -0.00234515  629086.62686564
      FE  13  13   4     300.000  200000.000      0.00660186     -0.00236255  614730.04160729
      FE  12   8   6     300.000  200000.000      0.02699201     -0.00199861  159255.72183370
      FE  14   8   6     300.000  200000.000      0.01375039     -0.00266777  307736.43837347
      FE  16   8   6     300.000  200000.000      0.00643801     -0.00234515  629086.62686564
      FE   9   9   6     300.000  200000.000      0.05062215      0.00082920   85137.07735778
      FE  11   9   6     300.000  200000.000      0.02923246     -0.00179602  147175.01896497
      FE  13   9   6     300.000  200000.000      0.01562761     -0.00264584  271949.45969320
      FE  15   9   6     300.000  200000.000      0.00767766     -0.00246159  534615.16848336
      FE  10  10   6     300.000  200000.000      0.03002352     -0.00172004  143332.44774733
      FE  12  10   6     300.000  200000.000      0.01688012     -0.00261450  252344.78626754
      FE  14  10   6     300.000  200000.000      0.00870920     -0.00253477  475207.44764009
      FE  16  10   6     300.000  200000.000      0.00409960     -0.00201137  943932.15743048
      FE  11  11   6     300.000  200000.000      0.01732055     -0.00260059  246101.93106700
      FE  13  11   6     300.000  200000.000      0.00939478     -0.00257317  442510.14342316
      FE  15  11   6     300.000  200000.000      0.00464640     -0.00210608  844940.11374964
      FE  12  12   6     300.000  200000.000      0.00963534     -0.00258488  432075.35040113
      FE  14  12   6     300.000  200000.000      0.00500916     -0.00216261  790020.93812500
      FE  13  13   6     300.000  200000.000      0.00513632     -0.00218135  772427.65414397
      FE   8   7   7     300.000  200000.000      0.08642290      0.00649054   49735.60655269
      FE  10   7   7     300.000  200000.000      0.05062215      0.00082920   85137.07735778
      FE  12   7   7     300.000  200000.000      0.02771744     -0.00193513  155134.57667079
      FE  14   7   7     300.000  200000.000      0.01410619     -0.00266610  300252.32849259
